Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,01G,kg,"Exceeding 4.75 mm in thickness, not in coils",,
,09B,kg,Other,,
,,,Other:,,
7210.90.11,,,Coiled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
,01B,kg,3 mm or more in thickness,,
,09H,kg,Other,,
7210.90.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01C,kg,Exceeding 4.75 mm in thickness,,
,09J,kg,Exceeding 3 mm but not excceding 4.75 mm in thickness,,
,19F,kg,Other,,
72.11,,,"Flat-rolled products of iron or non-alloy steel, of a width of less than",,
,,,"600 mm, not clad, plated or coated:",,
,,,Not further worked than hot-rolled:,,
7211.13.00,,,"Rolled on four faces or in a closed box pass, of a width exceeding",,
,,,"150 mm and a thickness of not less than 4 mm, not in coils and without",,
,,,patterns in relief,5,Free
,,,,,*See Below
,,,,,CA Free
,01C,kg,Of a width not exceeding 500 mm,,
,05F,kg,"Over 500 mm in width, exceeding 4.75 mm in thickness",,
,09J,kg,Other,,
7211.14,,,"Other, of a thickness of 4.75 mm or more:",,
7211.14.10,,,Coiled,5,Free
,,,,,* See below
,,,,,RCEP 4
,,,,,1/2025 3.7
,01C,kg,Over 500 mm in width,,
,05F,kg,"153 mm and over, but not exceeding 500 mm in width",,
,09J,kg,Other,,
7211.14.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,kg,Over 500 mm in width,,
,05K,kg,"153 mm and over, but not exceeding 500 mm in width",,
,09B,kg,Other,,
,,,"Flat-rolled products of iron or non-alloy steel, etc.continued",,
,,,Not further worked than cold-rolled (cold-reduced)continued,,
7211.19,,,Other:,,
7211.19.10,,,Coiled,5,Free
,,,,,* See below
,,,,,RCEP 4
,,,,,1/2025 3.7
,01F,kg,Over 500 mm in width,,
,05J,kg,"153 mm and over, but not exceeding 500 mm in width",,
,09A,kg,Other,,
7211.19.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01K,kg,Over 500 mm in width,,
,05B,kg,"153 mm and over, but not exceeding 500 mm in width",,
,09E,kg,Other,,
,,,Not further worked than cold-rolled (cold-reduced):,,
7211.23,,,Containing by weight less than 0.25 % of carbon:,,
7211.23.10,,,Not exceeding 500 mm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,01B,kg,Coiled,,
,09H,kg,Other,,
,,,Other:,,
7211.23.20,00K,kg,Coiled,5,Free
,,,,,*See Below
7211.23.90,00H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7211.29,,,Other:,,
7211.29.10,,,Not exceeding 500 mm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01K,kg,Coiled,,
,09E,kg,Other,,
,,,Other:,,
7211.29.20,00G,kg,Coiled,5,Free
,,,,,*See Below
,,,,,RCEP 5
,,,,,1/2025 5
7211.29.90,00E,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7211.9,,,Other:,,
7211.90.01,,,Not exceeding 500 mm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01E,kg,Coiled,,
,09L,kg,Other,,
7211.90.09,,,Other,Free,Free
,01F,kg,Coiled,,
,,,Other:,,
,11C,kg,Perforated or cellular but not further worked,,
,19J,kg,Other,,
72.12,,,"Flat-rolled products of iron or non-alloy steel, of a width of less than",,
,,,"600 mm, clad, plated or coated:",,
7212.1,,,Plated or coated with tin:,,
7212.10.01,00F,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
7212.10.09,,,Other,Free,Free
,,,Not exceeding 500 mm in width:,,
,01E,kg,Coiled,,
,09L,kg,Other,,
,,,Other:,,
,11B,kg,Coiled,,
,,, Other:,,
,21K,kg,Of a thickness of 0.5 mm or more,,
,,,  Other:,,
,31G,kg,"Painted, lacquered or similarly coated",,
,39B,kg,Other,,
7212.2,,,Electrolytically plated or coated with zinc:,,
7212.20.10,,,Not exceeding 500 mm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01G,kg,Coiled,,
,09B,kg,Other,,
,,,Other:,,
,,,Exceeding 1.6 mm in thickness:,,
7212.20.20,00D,kg,Coiled,5,Free
,,,,,* See below
,,,,,RCEP 4
,,,,,1/2025 3.7
7212.20.30,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01H,kg,Exceeding 4.75 mm in thickness,,
,09C,kg,Other,,
,,,Other:,,
7212.20.40,00E,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
7212.20.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01L,kg,Coiled,,
,09F,kg,Other,,
7212.3,,,Otherwise plated or coated with zinc:,,
,,,"Flat-rolled products of iron or non-alloy steel, etc.continued",,
,,,Otherwise plated or coated with zinccontinued,,
7212.30.01,,,Not exceeding 500 mm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,kg,Worked,,
,,,Other:,,
,,, Coiled:,,
,,,"  Not further clad, plated or coated:",,
,,,"Containing in the plating or coating, not less than 50 % and not",,
,,,"more than 80 % zinc by weight, alloyed with aluminium:",,
,10L,kg,Of a thickness of less than 0.4 mm,,
,12G,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,13E,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,14C,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,15A,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,16K,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,17H,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,18F,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,19D,kg,Of a thickness of 4.75 mm or more,,
,,,"Containing in the plating or coating, more than 80 % zinc by",,
,,,"weight, alloyed with aluminium:",,
,20H,kg,Of a thickness of less than 0.4 mm,,
,22D,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,23B,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,24L,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,25J,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,26G,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,27E,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,30E,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,32A,kg,Of a thickness of 4.75 mm or more,,
,,,Other:,,
,33K,kg,Of a thickness of less than 0.4 mm,,
,34H,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,35F,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,36D,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,37B,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,38L,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,40B,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,41L,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,42J,kg,Of a thickness of 4.75 mm or more,,
,,,"Painted, lacquered or similarly coated:",,
,,,"Containing in the plating or coating, not less than 50 % and",,
,,,"not more than 80 % zinc by weight, alloyed with aluminium:",,
,43G,kg,Of a thickness of less than 0.4 mm,,
,44E,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,45C,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,46A,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,47K,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,48H,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,50K,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,51H,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,52F,kg,Of a thickness of 4.75 mm or more,,
,,,"Containing in the plating or coating, more than 80 % zinc by",,
,,,"weight, alloyed with aluminium:",,
,53D,kg,Of a thickness of less than 0.4 mm,,
,54B,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,55L,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,56J,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,57G,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,58E,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,59C,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,60G,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,61E,kg,Of a thickness of 4.75 mm or more,,
,,,Other:,,
,62C,kg,Of a thickness of less than 0.4 mm,,
,63A,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,64K,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,65H,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,66F,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,67D,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,68B,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,69L,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,70D,kg,Of a thickness of 4.75 mm or more,,
,,,"Flat-rolled products of iron or non-alloy steel, etc.continued",,
,,,Otherwise plated or coated with zinccontinued,,
,,,Not exceeding 500 mm in widthcontinued,,
,,,Othercontinued,,
,,, Coiledcontinued,,
,,,  Plastic laminated:,,
,71B,kg,Exceeding 1.9 mm in thickness,,
,72L,kg,Other,,
,,,  Other:,,
,73J,kg,Of a thickness of less than 0.4 mm,,
,74G,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,75E,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,76C,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,77A,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,78K,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,79H,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,80A,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,81K,kg,Of a thickness of 4.75 mm or more,,
,,, Other:,,
,82H,kg,Of a thickness of less than 0.4 mm,,
,83F,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,84D,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,85B,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,86L,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,87J,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,88G,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,89E,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,99B,kg,Of a thickness of 4.75 mm or more,,
,,,Other:,,
,,,Exceeding 1.9 mm in thickness:,,
7212.30.11,,,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,01G,kg,"Exceeding 4.75 mm in thickness, not in coils",,
,09B,kg,Other,,
7212.30.19,,,Other,5,Free
,,,,,* See Below
,,,,,CA Free
,,,  Coiled:,,
,,,"Containing in the plating or coating, not less than 50 % and not",,
,,,"more than 80 % zinc by weight, alloyed with aluminium:",,
,10G,kg,Of a thickness exceeding 1.9 mm but less than 3.0 mm,,
,13A,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,17D,kg,Of a thickness of 4.75 mm or more,,
,,,"Containing in the plating or coating, more than 80 % zinc by",,
,,,"weight, alloyed with aluminium:",,
,21B,kg,Of a thickness exceeding 1.9 mm but less than 3.0 mm,,
,25E,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,29H,kg,Of a thickness of 4.75 mm or more,,
,,,Other:,,
,31K,kg,Of a thickness exceeding 1.9 mm but less than 3.0 mm,,
,35B,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,39E,kg,Of a thickness of 4.75 mm or more,,
,,,  Other:,,
,41G,kg,"Exceeding 4.75 mm in thickness, not in coils",,
,49B,kg,Other,,
,,,Other:,,
7212.30.21,00D,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Flat-rolled products of iron or non-alloy steel, etc.continued",,
,,,Otherwise plated or coated with zinccontinued,,
,,,Othercontinued,,
,,,Othercontinued,,
7212.30.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  Coiled:,,
,,,"Not further clad, plated or coated:",,
,01C,kg,Exceeding 1.6 mm in thickness,,
,09J,kg,Other,,
,,,"Painted, lacquered or similarly coated:",,
,11L,kg,Exceeding 1.6 mm in thickness,,
,19F,kg,Other,,
,,,Plastic laminated:,,
,21H,kg,Exceeding 1.6 mm in thickness,,
,29C,kg,Other,,
,39L,kg,Other,,
,,,  Other:,,
,,,"Not further clad, plated or coated:",,
,41B,kg,Exceeding 1.6 mm in thickness,,
,49H,kg,Other,,
,,,"Painted, lacquered or similarly coated:",,
,51K,kg,Exceeding 1.6 mm in thickness,,
,59E,kg,Other,,
,,,Plastic laminated:,,
,61G,kg,Exceeding 1.6 mm in thickness,,
,69B,kg,Other,,
,79K,kg,Other,,
7212.4,,,"Painted, varnished or coated with plastics:",,
,,,Not exceeding 500 mm in width:,,
7212.40.01,00G,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7212.40.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,, Coiled:,,
,01F,kg,Exceeding 1.6 mm in thickness,,
,09A,kg,Other,,
,19J,kg,Other,,
,,,Other:,,
7212.40.11,,,Worked,Free,Free
,01L,kg,Exceeding 4.75 mm in thickness,,
,09F,kg,Other,,
7212.40.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,, Coiled:,,
,01A,kg,Exceeding 1.6 mm in thickness,,
,09G,kg,Other,,
,,, Other:,,
,11J,kg,Exceeding 4.75 mm in thickness,,
,19D,kg,Other,,
7212.5,,,Otherwise plated or coated:,,
,,,Not exceeding 500 mm in width:,,
7212.50.01,00L,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Flat-rolled products of iron or non-alloy steel, etc.continued",,
,,,Otherwise plated or coatedcontinued,,
,,,Not exceeding 500 mm in widthcontinued,,
7212.50.09,,,Other,Free,Free
,,, Coiled:,,
,10J,kg,Of a thickness not exceeding 0.4 mm,,
,13C,kg,Of a thickness of 0.4 mm or more but less than 0.5 mm,,
,15K,kg,Of a thickness of 0.5 mm or more but less than 0.7 mm,,
,17F,kg,Of a thickness of 0.7 mm or more but less than 1.0 mm,,
,19B,kg,Of a thickness of 1.0 mm or more but less than 1.6 mm,,
,21D,kg,Of a thickness of 1.6 mm or more but less than 1.9 mm,,
,23L,kg,Of a thickness of 1.9 mm or more but less than 3.0 mm,,
,25G,kg,Of a thickness of 3.0 mm or more but less than 4.75 mm,,
,29K,kg,Of a thickness of 4.75 mm or more,,
,39G,kg,Other,,
7212.50.18,,,Other,Free,Free
,01J,kg,Coiled,,
,,,Other:,,
,11F,kg,Exceeding 4.75 mm in thickness,,
,19A,kg,Other,,
7212.6,,,Clad:,,
,,,Not exceeding 500 mm in width:,,
7212.60.01,00D,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7212.60.09,,,Other,Free,Free
,01C,kg,Coiled,,
,09J,kg,Other,,
7212.60.18,,,Other,Free,Free
,01B,kg,Coiled,,
,,,Other:,,
,11K,kg,Exceeding 4.75 mm in thickness,,
,19E,kg,Other,,
72.13,,,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or",,
,,,non-alloy steel:,,
7213.1,,,"Containing indentations, ribs, grooves or other deformations produced",,
,,,during the rolling process:,,
7213.10.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01A,kg,Less than 40 kg/m,,
,05D,kg,Other,,
,09G,kg,Other,,
7213.10.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01E,kg,Of a circular cross-section measuring less than 14 mm in diameter,,
,09L,kg,Other,,
7213.2,,,"Other, of free-cutting steel:",,
7213.20.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01E,kg,Less than 40 kg/m,,
,05H,kg,Other,,
,09L,kg,Other,,
7213.20.90,00L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Bars and rods, hot-rolled, in irregularly wound, etc.continued",,
,,,Other:,,
7213.91,,,Of circular cross-section measuring less than 14 mm in diameter:,,
7213.91.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01E,kg,Less than 40 kg/m,,
,05H,kg,Other,,
,09L,kg,Other,,
7213.91.90,,,Other:,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,kg,Containing by weight less than 0.25 % of carbon,,
,05A,kg,Containing by weight 0.25 % or more but less than 0.6 % of carbon,,
,09D,kg,Other,,
7213.99,,,Other:,,
7213.99.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01A,kg,Less than 40 kg/m,,
,05D,kg,Other,,
,09G,kg,Other,,
7213.99.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,kg,Containing by weight less than 0.25 % of carbon,,
,05H,kg,Containing by weight 0.25 % or more but less than 0.6 % or carbon,,
,09L,kg,Other,,
72.14,,,"Other bars and rods of iron or non-alloy steel, not further worked",,
,,,"than forged, hot-rolled, hot-drawn or hot-extruded, but including",,
,,,those twisted after rolling:,,
7214.10.00,,,Forged,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”:,,
,,,Worked:,,
,01D,kg,Of a height of 80 mm or more,,
,09K,kg,Other,,
,,,Other:,,
,,,Of a height of 80 mm or more:,,
,11A,kg,Galvanised,,
,15D,kg,Other,,
,19G,kg,Other,,
,29D,kg,Other,,
7214.2,,,"Containing indentations, ribs, grooves or other deformations produced",,
,,,during the rolling process or twisted after rolling:,,
7214.20.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01C,kg,Less than 40 kg/m,,
,05F,kg,Other,,
,09J,kg,Other,,
7214.20.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of circular cross-section measuring:,,
,01G,kg,Less than 14 mm in diameter,,
,05K,kg,"14 mm or more, but less than 42 mm in diameter",,
,09B,kg,42 mm or more in diameter,,
,19K,kg,Other,,
,,,"Other bars and rods of iron or non-alloy steel, not, etc.continued",,
7214.3,,,"Other, of free-cutting steel:",,
7214.30.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01G,kg,Less than 40 kg/m,,
,05K,kg,Other,,
,09B,kg,Other,,
7214.30.90,00B,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
7214.91.00,,,Of rectangular (other than square) cross-section,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing by weight less than 0.25 % of carbon:,,
,01H,kg,Less than 50 mm in width,,
,09C,kg,"50 mm or more, but less than 110 mm in width",,
,11E,kg,110 mm or more in width,,
,19L,kg,Containing by weight 0.25 % or more but less than 0.6 % of carbon,,
,29H,kg,Other,,
7214.99,,,Other:,,
7214.99.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,Free,Free
,,,Of a height of 80 mm or more:,,
,01K,kg,Less than 40 kg/m,,
,05B,kg,Other,,
,09E,kg,Other,,
7214.99.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Containing by weight less than 0.25 % of carbon:,,
,,,Of circular cross-section measuring:,,
,01C,kg,Less than 14 mm in diameter,,
,03K,kg,"14 mm or more, but less than 42 mm in diameter",,
,05F,kg,42 mm or more in diameter,,
,07B,kg,Of square cross-section,,
,09J,kg,Other,,
,,,Containing by weight 0.25 % or more but less than 0.6 % of carbon:,,
,,,Of circular cross-section measuring:,,
,11L,kg,Less than 14 mm in diameter,,
,13G,kg,"14 mm or more, but less than 42 mm in diameter",,
,15C,kg,42 mm or more in diameter,,
,19F,kg,Other,,
,,, Other:,,
,21H,kg,Of circular cross-section,,
,29C,kg,Other,,
72.15,,,Other bars and rods of iron or non-alloy steel:,,
7215.10.00,,,"Of free-cutting steel, not further worked than cold-formed or",,
,,,cold-finished,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”:,,
,,,Of a height of 80 mm or more:,,
,02L,kg,Angles and tees,,
,05E,kg,"Channels, girders, beams and joists",,
,08K,kg,Other,,
,,,Less than 80 mm:,,
,11K,kg,Angles and tees,,
,15B,kg,"Channels, girders, beams and joists",,
,19E,kg,Other,,
,,,  Other:,,
,21G,kg,Of circular cross-section,,
,29B,kg,Other,,
,,,Other bars and rods of iron or non-alloy steelcontinued,,
7215.5,,,"Other, not further worked than cold-formed or cold-finished:",,
7215.50.10,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01B,kg,Angles and tees,,
,05E,kg,"Channels, girders, beams and joists",,
,09H,kg,Other,,
,,,Less than 80 mm:,,
,11K,kg,Angles and tees,,
,15B,kg,"Channels, girders, beams and joists",,
,19E,kg,Other,,
,,,Other:,,
7215.50.20,,,Containing by weight less than 0.6 % of carbon,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Containing by weight less than 0.25 % of carbon:,,
,,,Straightened wire not exceeding 13 mm in diameter:,,
,01H,kg,Welding wire,,
,,,"Other, plated or coated with zinc:",,
,02F,kg,Less than 1.6 mm in diameter,,
,03D,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,04B,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,05L,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,06J,kg,"4.5 mm or more, but less than 5.5 mm in diameter",,
,09C,kg,5.5 mm or more in diameter,,
,,,Other:,,
,11E,kg,Less than 0.9 mm in diameter,,
,12C,kg,"0.9 mm or more, but less than 1.6 mm in diameter",,
,13A,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,14K,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,15H,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,16F,kg,"4.5 mm or more, but less than 6 mm in diameter",,
,17D,kg,"6 mm or more, but less than 7.5 mm in diameter",,
,18B,kg,"7.5 mm or more, but less than 11.5 mm in diameter",,
,19L,kg,11.5 mm or more in diameter,,
,,,  Other:,,
,,,Of circular cross-section:,,
,21B,kg,Welding,,
,,,"Other, measuring:",,
,23J,kg,Less than 14 mm in diameter,,
,24G,kg,"14 mm or more, but less than 42 mm in diameter",,
,25E,kg,42 mm or more in diameter,,
,29H,kg,Of square cross-section,,
,,,Other:,,
,31K,kg,Welding,,
,39E,kg,Other,,
,,, Other:,,
,,,Straightened wire not exceeding 13 mm in diameter:,,
,41G,kg,Welding wire,,
,,,"Other, plated or coated with zinc:",,
,43C,kg,Less than 1.6 mm in diameter,,
,44A,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,45K,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,46H,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,49B,kg,4.5 mm or more in diameter,,
,,,Other:,,
,51D,kg,Less than 0.9 mm in diameter,,
,52B,kg,"0.9 mm or more, but less than 1.6 mm in diameter",,
,53L,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,54J,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,55G,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,56E,kg,"4.5 mm or more, but less than 6 mm in diameter",,
,57C,kg,"6 mm or more, but less than 9 mm in diameter",,
,59K,kg,9 mm or more in diameter,,
,,,  Other:,,
,71J,kg,Of circular cross-section,,
,79D,kg,Other,,
,,,Other bars and rods of iron or non-alloy steelcontinued,,
,,,"Other, not further worked than cold-formed or cold-finishedcontinued",,
,,,Othercontinued,,
,,,Containing by weight 0.6 % or more of carbon:,,
7215.50.30,,,Straightened wire not exceeding 13 mm in diameter,5,Free
,,,,,*See Below
,,,,,CA Free
,01C,kg,Welding wire,,
,,,"Other, plated or coated with zinc:",,
,11L,kg,Less than 1.6 mm in diameter,,
,13G,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,15C,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,17K,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,19F,kg,4.5 mm or more in diameter,,
,,,  Other:,,
,21H,kg,Less than 0.9 mm in diameter,,
,23D,kg,"0.9 mm or more, but less than 1.6 mm in diameter",,
,25L,kg,"1.6 mm or more, but less than 2.5 mm in diameter",,
,26J,kg,"2.5 mm or more, but less than 3.55 mm in diameter",,
,28E,kg,"3.55 mm or more, but less than 4.5 mm in diameter",,
,29C,kg,4.5 mm or more in diameter,,
7215.50.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,  Of circular cross-section:,,
,01F,kg,Welding,,
,,,"Other, measuring:",,
,11C,kg,Less than 14 mm in diameter,,
,13K,kg,"14 mm or more, but less than 42 mm in diameter",,
,15F,kg,42 mm or more in diameter,,
,19J,kg,Of square cross-section,,
,,,  Other:,,
,21L,kg,Welding,,
,29F,kg,Other,,
7215.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,Of cross-section in the shape of “flattened circles” or “modified,,
,,,rectangles”:,,
,02K,kg,Angles and tees,,
,05D,kg,"Channels, girders, beams and joists",,
,08J,kg,Other,,
,,,Less than 80 mm:,,
,11J,kg,Angles and tees,,
,15A,kg,"Channels, girders, beams and joists",,
,19D,kg,Other,,
,,, .Other:,,
,21F,kg,Welding,,
,29A,kg,Other,,
72.16,,,"Angles, shapes and sections of iron or non-alloy steel:",,
7216.1,,,"U, I or H sections, not further worked than hot-rolled, hot-drawn or",,
,,,"extruded, of a height of less than 80 mm:",,
7216.10.01,00J,kg,U sections 76 mm x 38 mm x 6.7 kg/m,5,Free
,,,,,*See Below
,,,,,CA Free
