Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
7005.10.10,00K,.,Having a non-reflecting layer,Free,Free
7005.10.90,,,Other,Free,Free
,01A,m2,Plate,,
,09G,m2,Float,,
,19D,m2,Other,,
,,,"Float glass and surface ground or polished glass, etc.continued",,
,,,Other non-wired glass:,,
7005.21.00,,,"Coloured throughout the mass (body tinted), opacified, flashed or",,
,,,merely surface ground,Free,Free
,01L,m2,Plate,,
,,,Float:,,
,,,"Bronze, having a nominal thickness:",,
,11H,m2,Less than 6 mm,,
,21E,m2,6 mm,,
,29L,m2,Exceeding 6 mm,,
,,,"Green, having a nominal thickness:",,
,31B,m2,Less than 6 mm,,
,41K,m2,6 mm,,
,49E,m2,Exceeding 6 mm,,
,,,"Grey, having a nominal thickness:",,
,51G,m2,Less than 6 mm,,
,61D,m2,6 mm,,
,69K,m2,Exceeding 6 mm,,
,79G,m2,Other,,
,89D,m2,Other,,
7005.29.00,,,Other,Free,Free
,01G,m2,Plate,,
,,,Float:,,
,,,"Clear, having a nominal thickness:",,
,11D,m2,Less than 6 mm,,
,19K,m2,6 mm,,
,29G,m2,Exceeding 6 mm,,
,31J,m2,Surface modified,,
,39D,m2,Other,,
7005.30.00,,,Wired glass,Free,Free
,01K,m2,Plate,,
,09E,m2,Other,,
70.06,,,,,
7006.00.00,00J,.,"Glass of heading 70.03, 70.04 or 70.05, bent, edge-worked, engraved,",,
,,,"drilled, enamelled or otherwise worked, but not framed or fitted with",,
,,,other materials,Free,Free
70.07,,,"Safety glass, consisting of toughened (tempered) or laminated glass:",,
,,,Toughened (tempered) safety glass:,,
7007.11,,,"Of size and shape suitable for incorporation in vehicles, aircraft,",,
,,,spacecraft or vessels:,,
,,,For incorporation in motor vehicles:,,
,,,For use in the assembly of motor vehicles as may be determined by,,
,,,the Minister in accordance with Section 14 of this Act:,,
7007.11.02,01F,No.,"For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.wnot exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
7007.11.03,01B,No.,"For the vehicles of headings 87.02 and 87.05, and road tractors of",,
,,,heading 87.01 and vehicles of heading 87.04 of a g.v.w.,,
,,,"exceeding 3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7007.11.05,01E,No.,"For other vehicles exceeding 10,500 kg",Free,Free
7007.11.09,01L,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7007.11.19,00H,m2,Other,Free,Free
7007.19.00,00A,m2,Other,Free,Free
,,,"Safety glass, consisting of toughened (tempered), etc.continued",,
,,,Laminated safety glass:,,
7007.21,,,"Of size and shape suitable for incorporation in vehicles, aircraft,",,
,,,spacecraft or vessels:,,
,,,For incorporation in motor vehicles:,,
,,,For use in the assembly of motor vehicles as may be determined,,
,,,by the Minister in accordance with Section 14 of this Act:,,
7007.21.02,01K,No.,"For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.wnot exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
7007.21.03,01F,No.,"For the vehicles of headings 87.02 and 87.05, and road tractors",,
,,,of heading 87.01 and vehicles of heading 87.04 of a g.v.w.,,
,,,"exceeding 3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7007.21.05,01J,No.,"For other vehicles exceeding 10,500 kg",Free,Free
7007.21.09,01D,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7007.21.19,00A,m2,Other,Free,Free
7007.29.00,00E,m2,Other,Free,Free
70.08,,,,,
7008.00.00,,,Multiple-walled insulating units of glass,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,Including at least one panel of toughened (tempered) or laminated safety glass:,,
,10B,m2,Not exceeding 2 m2,,
,15C,m2,Other,,
,,,Other:,,
,19F,m2,Not exceeding 2 m2,,
,29C,m2,Other,,
70.09,,,"Glass mirrors, whether or not framed, including rear-view mirrors:",,
7009.1,,,Rear-view mirrors for vehicles:,,
,,,Exterior type:,,
,,,For use in the assembly of motor vehicles as may be determined by,,
,,,the Minister in accordance with Section 14 of this Act:,,
7009.10.02,00K,.,"For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.wnot exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
7009.10.03,00F,.,"For the vehicles of headings 87.02 and 87.05, and road tractors",,
,,,of heading 87.01 and vehicles of heading 87.04 of a g.v.w.,,
,,,"exceeding 3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7009.10.05,00J,.,"For other vehicles exceeding 10,500 kg",Free,Free
7009.10.09,00D,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Glass mirrors, whether or not framed, including, etc.continued",,
,,,Rear-view mirrors for vehiclescontinued,,
7009.10.19,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
7009.91.00,00L,.,Unframed,5,Free
,,,,,*See Below
,,,,,CA Free
7009.92.00,00E,.,Framed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
70.1,,,"Carboys, bottles, flasks, jars, pots, phials, ampoules and other",,
,,,"containers, of glass, of a kind used for the conveyance or packing",,
,,,"of goods; preserving jars of glass; stoppers, lids and other closures,",,
,,,of glass:,,
7010.10.00,00L,.,Ampoules,Free,Free
7010.20.00,00D,Hd,"Stoppers, lids and other closures",Free,Free
7010.9,,,Other:,,
,,,Of a capacity exceeding 1 l:,,
7010.90.11,00A,.,Preserving jars,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
7010.90.18,00F,Hd,Other,Free,Free
,,,Of a capacity exceeding 0.33 l but not exceeding 1 l:,,
7010.90.21,00G,.,Preserving jars,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
7010.90.25,00B,Hd,Of a capacity less than 500 ml,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7010.90.28,00A,Hd,Other,Free,Free
,,,Of a capacity exceeding 0.15 l but not exceeding 0.33 l:,,
7010.90.31,00B,.,Preserving jars,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
7010.90.35,,,Of a capacity less than 200 ml,Free,Free
,11C,Hd,Phials,,
,19J,Hd,Other,,
7010.90.37,,,Of a capacity of 200 ml or more but not exceeding 250 ml capacity,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,11F,Hd,Phials,,
,19A,Hd,Other,,
,,,"Carboys, bottles, flasks, jars, pots, phials, ampoules, etc.continued",,
,,,Othercontinued,,
,,,Of a capacity exceeding 0.15 l but not exceeding 0.33 lcontinued,,
,,,Othercontinued,,
7010.90.38,00G,Hd,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of a capacity not exceeding 0.15 l:,,
7010.90.41,00H,.,Preserving jars,5,Free
,,,,,*See Below
,,,,,CA Free
7010.90.49,,,Other,Free,Free
,11D,Hd,Phials,,
,19K,Hd,Other,,
70.11,,,"Glass envelopes (including bulbs and tubes), open, and glass parts",,
,,,"thereof, without fittings, for electric lamps and light sources,",,
,,,cathode-ray tubes or the like:,,
7011.10.00,00J,.,For electric lighting,Free,Free
7011.20.00,00B,.,For cathode-ray tubes,Free,Free
7011.90.00,00H,.,Other,Free,Free
70.13,,,"Glassware of a kind used for table, kitchen, toilet, office, indoor",,
,,,decoration or similar purposes (other than that of heading 70.10,,
,,,or 70.18):,,
7013.1,,,Of glass-ceramics:,,
7013.10.01,00A,Hd,"Cups, saucers and plates, whether or not in sets",Free,Free
7013.10.09,,,Other,Free,Free
,,,Drinking glasses:,,
,01L,Hd,Tumblers,,
,02J,Hd,Stemmed ware,,
,09F,Hd,Other,,
,,,Other:,,
,11H,Hd,Bowls,,
,21E,Hd,Carafes and decanters,,
,25H,Hd,Mugs,,
,31B,Hd,Storage jars,,
,41K,Hd,Vases,,
,49E,Hd,Other,,
,,,"Stemware drinking glasses, other than of glass-ceramics:",,
7013.22.00,00H,Hd,Of lead crystal,Free,Free
7013.28.00,,,Other,Free,Free
,10B,Hd,Containing 14.9 % or more but less than 24.0 % by weight of lead,,
,,,monoxide,,
,19F,Hd,Other,,
,,,"Other drinking glasses, other than of glass ceramics:",,
7013.33.00,,,Of lead crystal,Free,Free
,10C,Hd,Tumblers,,
,19G,Hd,Other,,
7013.37.00,,,Other,Free,Free
,,,Containing 14.9 % or more but less than 24.0 % by weight of lead,,
,,,monoxide:,,
,10A,Hd,Tumblers,,
,13F,Hd,Other,,
,,,Other:,,
,17J,Hd,Tumblers,,
,19E,Hd,Other,,
,,,Glassware of a kind used for table (other than drinking glasses) or,,
,,,"kitchen purposes, other than of glass-ceramics:",,
7013.41.00,,,Of lead crystal,Free,Free
,10H,Hd,Bowls,,
,13B,Hd,Carafes and decanters,,
,19A,Hd,Other,,
,,,"Glassware of a kind used for table, kitchen, toilet, etc.continued",,
,,,"Glassware of a kind used for table (other than drinking, etc.continued",,
7013.42.00,,,Of glass having a linear coefficient of expansion not exceeding,,
,,,5 x 10 ̄6 per Kelvin within a temperature range of 0 °C to 300 °C,Free,Free
,10B,Hd,Casseroles,,
,13G,Hd,Ramekins,,
,17K,Hd,Saucepans,,
,19F,Hd,Coffeemakers,,
,21H,Hd,Bowls,,
,23D,Hd,Capacity measures,,
,27G,Hd,Mugs,,
,29C,Hd,Other,,
7013.49,,,Other:,,
7013.49.01,,,"Cups, saucers and plates, whether or not in sets",Free,Free
,10L,Hd,Containing 14.9 % or more but less than 24.0 % by weight of lead,,
,,,monoxide,,
,19D,Hd,Other,,
7013.49.09,,,Other,Free,Free
,,,Containing 14.9 % or more but less than 24.0 % by weight of lead,,
,,,monoxide:,,
,10A,Hd,Bowls,,
,13F,Hd,Carafes and decanters,,
,17J,Hd,Other,,
,,,Other:,,
,19E,Hd,Bowls,,
,23C,Hd,Carafes and decanters,,
,27F,Hd,Mugs,,
,29B,Hd,Capacity measures,,
,39K,Hd,Other,,
,,,Other glassware:,,
7013.91.00,,,Of lead crystal,Free,Free
,01G,Hd,Vases,,
,09B,Hd,Other,,
7013.99.00,,,Other,Free,Free
,01C,Hd,Infants’ feeding bottles,,
,,,Other:,,
,,,Containing 14.9 % or more but less than 24.0 % by weight of lead,,
,,,monoxide:,,
,11L,Hd,Vases,,
,19F,Hd,Other,,
,29C,Hd,Other,,
70.14,,,,,
7014.00.00,,,Signalling glassware and optical elements of glass (other than those of,,
,,,"heading 70.15), not optically worked",Free,Free
,01H,kg,Signalling glassware,,
,,,Optical elements:,,
,11E,kg,"Lenses, unmounted",,
,21B,kg,Moulded glasses for vehicle lamps,,
,29H,kg,Other,,
70.15,,,"Clock or watch glasses and similar glasses, glasses for non-corrective",,
,,,"or corrective spectacles, curved, bent, hollowed or the like, not",,
,,,"optically worked; hollow glass spheres and their segments, for the",,
,,,manufacture of such glasses:,,
7015.10.00,00A,.,Glasses for corrective spectacles,Free,Free
7015.90.00,00L,.,Other,Free,Free
70.16,,,"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed",,
,,,"or moulded glass, whether or not wired, of a kind used for building or",,
,,,"construction purposes; glass cubes and other glass smallwares,",,
,,,"whether or not on a backing, for mosaics or similar decorative",,
,,,purposes; leaded lights and the like; multicellular or foam glass in,,
,,,"blocks, panels, plates, shells or similar forms:",,
7016.10.00,00K,.,"Glass cubes and other glass smallwares, whether or not on a backing,",,
,,,for mosaics or similar decorative purposes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7016.9,,,Other:,,
7016.90.01,,,Leaded lights and the like,Free,Free
,01C,.,Stained glass windows,,
,09J,.,Other,,
7016.90.09,00F,.,Other,Free,Free
70.17,,,"Laboratory, hygienic or pharmaceutical glassware, whether or not",,
,,,graduated or calibrated:,,
7017.10.00,00H,.,Of fused quartz or other fused silica,Free,Free
7017.20.00,00A,.,Of other glass having a linear coefficient of expansion not exceeding,,
,,,5 x 10-6 per Kelvin within a temperature range of 0 °C to 300 °C,Free,Free
7017.90.00,00G,.,Other,Free,Free
70.18,,,"Glass beads, imitation pearls, imitation precious or semi-precious",,
,,,"stones and similar glass smallwares, and articles thereof other than",,
,,,imitation jewellery; glass eyes other than prosthetic articles;,,
,,,"statuettes and other ornaments of lamp-worked glass, other than",,
,,,imitation jewellery; glass microspheres not exceeding 1 mm in,,
,,,diameter:,,
7018.1,,,"Glass beads, imitation pearls, imitation precious or semi-precious",,
,,,stones and similar glass smallwares:,,
7018.10.01,,,"Beads, other than imitation pearls, not mounted, set or strung;",,
,,,patient identification beads,Free,Free
,01L,.,Patient identification beads,,
,09F,.,Other,,
7018.10.09,00C,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
7018.20.00,00K,.,Glass microspheres not exceeding 1 mm in diameter,Free,Free
7018.9,,,Other:,,
7018.90.01,00A,.,Artificial eyes,Free,Free
7018.90.09,00B,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
70.19,,,"Glass fibres (including glass wool) and articles thereof (for example,",,
,,,"yarn, rovings, woven fabrics)",,
,,,"Slivers, rovings, yarn and chopped strands and mats thereof:",,
7019.11.00,00J,.,"Chopped strands, of a length of not more than 50 mm",Free,Free
7019.12.00,00C,.,Rovings,Free,Free
7019.13.00,00H,.,"Other yarns, slivers",Free,Free
7019.14.00,00B,.,Mechanically bonded mats,5,Free
,,,,,*See Below
,,,,,RCEP 5
,,,,,1/2025 5
7019.15.00,00G,.,Chemically bonded mats,5,Free
,,,,,*See Below
,,,,,RCEP 5
,,,,,1/2025 5
7019.19,,,Other:,,
7019.19.01,00A,.,Mats,5,Free
,,,,,*See Below
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Glass fibres (including glass wool) and articles thereof, etc.continued",,
,,,"Slivers, rovings, yarn and chopped strands and mats thereofcontinued",,
,,,Othercontinued,,
7019.19.09,00B,.,Other,Free,Free
,,,Mechanically bonded fabrics:,,
7019.61,,,Closed woven fabrics of rovings:,,
7019.61.10,00B,m2,Carpet joining tape,Free,Free
7019.61.20,00H,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
7019.61.30,00C,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled by,,
,,,means of an adhesive,,
,,,,5,Free
,,,,,*See Below
,,,,,CA Free
7019.61.50,00D,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
7019.61.90,00F,.,Other,Free,Free
7019.62.00,00A,.,Other closed fabrics of rovings,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.63,,,"Closed woven fabrics, plain weave, of yarns, not coated or laminated:",,
7019.63.10,00A,m2,Carpet joining tape,Free,Free
7019.63.20,00G,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.63.30,00B,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled by,,
,,,means of an adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.63.50,00C,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
7019.63.90,00E,.,Other,Free,Free
7019.64,,,"Closed woven fabrics, plain weave, of yarns, coated or laminated:",,
7019.64.10,00F,m2,Carpet joining tape,Free,Free
7019.64.20,00A,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.64.30,00G,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled by,,
,,,means of an adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.64.50,00H,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
7019.64.90,00K,.,Other,Free,Free
7019.65,,,Open woven fabrics of a width not exceeding 30 cm:,,
7019.65.10,00L,m2,Carpet joining tape,Free,Free
7019.65.20,00F,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Glass fibres (including glass wool) and articles thereof, etc.continued",,
,,,Mechanically bonded fabricscontinued,,
,,,Open woven fabrics of a width not exceeding 30 cmcontinued,,
7019.65.30,00A,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled,,
,,,by means of an adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
7019.65.50,00B,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
7019.65.90,00D,.,Other,Free,Free
7019.66,,,Open woven fabrics of a width exceeding 30 cm:,,
7019.66.10,00E,m2,Carpet joining tape,Free,Free
7019.66.20,00L,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
7019.66.30,00F,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled by,,
,,,means of an adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
7019.66.50,00G,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
7019.66.90,00J,.,Other,Free,Free
7019.69,,,Other:,,
7019.69.10,00J,m2,Carpet joining tape,Free,Free
7019.69.20,00D,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.69.30,00K,.,Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,woven fabrics (bolduc) consisting of warp without weft assembled by,,
,,,means of an adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.69.50,00L,.,"Woven reinforcing fabrics weighing between 300 g/m2 and 1,000 g/m2",5,Free
,,,,,*See Below
7019.69.90,00B,.,Other,Free,Free
,,,Chemically bonded fabrics:,,
7019.71.00,00L,.,Veils (thin sheets),5,Free
,,,,,*See Below
7019.72.00,00E,.,Other closed fabrics,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.73.00,00K,.,Other open fabrics,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
7019.80.00,,,Glass wool and articles of glass wool,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
,10G,.,Glass wool,,
,20D,.,Insulation,,
,30A,.,Other,,
,,,"Glass fibres (including glass wool) and articles thereof, etc.continued",,
7019.9,,,Other:,,
,,,Other fabrics:,,
7019.90.02,00F,.,Braids and ornamental trimmings in the piece,5,Free
,,,,,*See Below
,,,,,CA Free
7019.90.08,00D,m2,Reinforcing scrim,Free,Free
7019.90.17,,,Other,Free,Free
,01A,m2,Carpet joining tape,,
,11J,kg,Knitted or crocheted fabrics not elastic nor rubberised,,
,19D,m2,Other,,
7019.90.29,10J,.,Other,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
70.2,,,,,
7020,,,Other articles of glass:,,
7020.00.01,00L,.,Gauge glasses,Free,Free
7020.00.09,,,Floats for fishing nets; moulds specially suited for moulding plastics;,,
,,,handles for cutlery,Free,Free
,01K,.,Floats for fishing nets,,
,09E,.,Moulds specially suited for moulding plastics,,
,19B,.,Handles for cutlery,,
7020.00.15,00A,No.,Glass inners for vacuum flasks or for other vacuum vessels,Free,Free
7020.00.19,00G,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
