Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
2903.75.00,,,"Dichloropentafluoropropanes (HCFC-225, 225ca, 225cb)",Free,Free
,10K,kg,   HCFC-225,,
,20G,kg,   HCFC-225ca,,
,30D,kg,   HCFC-225cb,,
,,,Halogenated derivatives of hydrocarbonscontinued,,
,,," Halogenated derivatives of acyclic hydrocarbons, etc.continued",,
2903.76.00,,,"Bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane",,
,,,(Halon-1301) and dibromotetrafluoroethanes (Halon-2402),Free,Free
,20A,kg,Bromochlorodifluoromethane (Halon-1211),,
,30J,kg,Bromotrifluoromethane (Halon-1301),,
,40F,kg,Dibromotetrafluoroethanes (Halon-2402),,
2903.77.00,,,"Other, perhalogenated only with fluorine and chlorine",Free,Free
,10J,kg,Trichlorofluoromethane (CFC-11),,
,15K,kg,Dichlorodifluoromethane (CFC-12),,
,19B,kg,Trichlorotrifluoroethanes (CFC-113),,
,25G,kg,Dichlorotetrafluoroethanes (CFC-114),,
,29K,kg,Chloropentafluoroethane (CFC-115),,
,,,Other derivatives perhalogenated only with fluorine and chlorine:,,
,35D,kg,(Mono)chlorotrifluoromethane (CFC-13),,
,39G,kg,Ethane derivatives,,
,45A,kg,Propane derivatives,,
,49D,kg,Other derivatives,,
2903.78.00,10C,kg,Other perhalogenated derivatives,Free,Free
2903.79.00,,,Other,Free,Free
,12D,kg,   Other propane derivatives,,
,16G,kg,"   Derivatives of methane, ethane or propane halogenated only with",,
,,,fluorine and bromine,,
,22A,kg,"   Derivatives of methane, ethane or propane halogenated with",,
,,,"chlorine, fluorine or bromine",,
,26D,kg,   Other derivatives,,
,38H,kg,   Other,,
,,," Halogenated derivatives of cyclanic, cyclenic or cycloterpenic",,
,,,hydrocarbons:,,
2903.81.00,00H,.," 1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane",,
,,,"(ISO, INN)",Free,Free
2903.82.00,00B,.,"Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)",Free,Free
2903.83.00,10D,.,Mirex (ISO),Free,Free
S 2903.89.00,,,Other,Free,Free
,11K,.,   Hexabromocyclododecanes (HBCDs),,
,19E,.,   Other,,
,,,Halogenated derivatives of aromatic hydrocarbons:,,
2903.91.00,00A,.,"Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene",Free,Free
2903.92.00,00F,.,"Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN),",,
,,,"1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane)",Free,Free
2903.93.00,10H,.,Pentachlorobenzene (ISO),Free,Free
2903.94.00,10B,.,Hexabromobiphenyls,Free,Free
2903.99.00,10E,.,Other,Free,Free
29.04,,,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons,",,
,,,whether or not halogenated:,,
2904.10.00,00F,.,"Derivatives containing only sulpho groups, their salts and ethyl esters",Free,Free
2904.20.00,00K,.,Derivatives containing only nitro or only nitroso groups,Free,Free
,,,"Perfluorooctane sulphonic acid, its salts and perfluorooctane sulphonyl",,
,,,fluoride:,,
2904.31.00,10E,.,Perfluorooctane sulphonic acid,Free,Free
2904.32.00,10K,.,Ammonium perfluorooctane sulphonate,Free,Free
2904.33.00,10D,.,Lithium perfluorooctane sulphonate,Free,Free
2904.34.00,10J,.,Potassium perfluorooctane sulphonate,Free,Free
2904.35.00,10C,.,Other salts of perfluorooctane sulphonic acid,Free,Free
2904.36.00,10H,.,Perfluorooctane sulphonyl fluoride,Free,Free
,,,Other:,,
2904.91.00,10G,kg,Trichloronitromethane (chloropicrin),Free,Free
2904.99.00,10C,.,Other,Free,Free
,,,"II.- ALCOHOLS AND THEIR HALOGENATED, SULPHONATED,",,
,,,NITRATED OR NITROSATED DERIVATIVES,,
29.05,,,"Acyclic alcohols and their halogenated, sulphonated, nitrated or",,
,,,nitrosated derivatives:,,
,,,Saturated monohydric alcohols:,,
2905.11,,,Methanol (methyl alcohol):,,
,,,When declared for use solely as racing fuel:,,
2905.11.01,00E,l,For manufacture in a licensed manufacturing area,Free,Free
2905.11.09,00F,l,Other per l,30.2¢1,.
2905.11.19,00A,l,Other,Free,Free
2905.12.00,,,Propan-1-ol (propyl alcohol) and Propan-2-ol (isopropyl alcohol),Free,Free
,01A,l,   Propan-1-ol (propyl alcohol),,
,09G,l,   Propan-2-ol (isopropyl alcohol),,
2905.13.00,00H,l,Butan-1-ol (n-butyl alcohol),Free,Free
2905.14.00,00B,l,Other butanols,Free,Free
2905.16.00,00A,l,Octanol (octyl alcohol) and isomers thereof,Free,Free
2905.17.00,00F,.,"Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and",,
,,,octadecan-1-ol (stearyl alcohol),Free,Free
2905.19.00,,,Other,Free,Free
,10B,l,   Pentanol (amyl alcohol) and isomers thereof,,
,19F,kg,"   3,3-Dimethylbutan-2-ol (pinacolyl alcohol)",,
,29C,.,   Other,,
,,,Unsaturated monohydric alcohols:,,
2905.22.00,00G,.,Acyclic terpene alcohols,Free,Free
2905.29.00,,,Other,Free,Free
,01G,kg,   Allyl alcohol,,
,09B,kg,   Other,,
,,,Diols:,,
2905.31.00,00F,l,Ethylene glycol (ethanediol),Free,Free
2905.32.00,00L,.,"Propylene glycol (propane-1,2-diol)",Free,Free
2905.39.00,,,Other,Free,Free
,11H,.,"   1,4-butanediol (1,4-B) and its esters",,
,19C,.,   Other,,
,,,Other polyhydric alcohols:,,
2905.41.00,00K,.,"2-Ethyl-2-(hydroxymethyl) propane-1,3-diol (trimethylolpropane)",Free,Free
2905.42.00,00D,.,Pentaerythritol,Free,Free
2905.43.00,00J,.,Mannitol,Free,Free
2905.44.00,00C,.,D-glucitol (sorbitol),Free,Free
2905.45.00,00H,kg,Glycerol,Free,Free
2905.49.00,,,Other,Free,Free
,01D,.,   Esters of glycerol formed with acids of heading 29.04,,
,09K,.,   Other,,
,,," Halogenated, sulphonated, nitrated or nitrosated derivatives of acyclic",,
,,,alcohols:,,
2905.51.00,00C,.,Ethchlorvynol (INN),Free,Free
2905.59.00,00K,.,Other,Free,Free
29.06,,,"Cyclic alcohols and their halogenated, sulphonated, nitrated or",,
,,,nitrosated derivatives:,,
,,,"Cyclanic, cyclenic or cycloterpenic:",,
2906.11.00,00G,.,Menthol,Free,Free
2906.12.00,00A,.,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",Free,Free
2906.13.00,00F,.,Sterols and inositols,Free,Free
2906.19.00,,,Other,Free,Free
,10L,kg,   Terpineols,,
,15A,.,   Other,,
,,,Aromatic:,,
2906.21.00,00L,.,Benzyl alcohol,Free,Free
2906.29.00,00G,.,Other,Free,Free
,,,"III.- PHENOLS, PHENOL-ALCOHOLS, AND THEIR",,
,,,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED",,
,,,DERIVATIVES,,
29.07,,,Phenols; phenol-alcohols:,,
,,,Monophenols:,,
2907.11.00,00E,.,Phenol (hydroxybenzene) and its salts,Free,Free
2907.12.00,00K,.,Cresols and their salts,Free,Free
2907.13.00,00D,.,"Octylphenol, nonylphenol and their isomers; salts thereof",Free,Free
2907.15.00,00C,.,Naphthols and their salts,Free,Free
2907.19.00,,,Other,Free,Free
,10J,.,   Xylenols and their salts,,
,15K,.,   Other,,
,,,Polyphenols; phenol-alcohols:,,
2907.21.00,00J,.,Resorcinol and its salts,Free,Free
2907.22.00,00C,.,Hydroquinone (quinol) and its salts,Free,Free
2907.23.00,00H,.,"4,4 ́-Isopropylidenediphenol (bisphenol A, diphenylolpropane)",,
,,,and its salts,Free,Free
2907.29.00,,,Other,Free,Free
,01C,.,   Pyrogallol,,
,06D,.,   Phenol-alcohols,,
,09J,.,   Other,,
29.08,,,"Halogenated, sulphonated, nitrated or nitrosated derivatives of",,
,,,phenols or phenol-alcohols:,,
,,,Derivatives containing only halogen substituents and their salts:,,
2908.11.00,00C,.,Pentachlorophenol (ISO),Free,Free
2908.19.00,,,Other,Free,Free
,10G,.,   Parachlorometacresol,,
,15H,.,"   2,4,5-trichlorophenol and its salts",,
,19L,.,"   Sodium 2,4,6-trichlorophenate",,
,23J,.,   Other trichlorophenols and their salts,,
,27A,.,   Other,,
,,,Other:,,
2908.91.00,00B,.,Dinoseb (ISO) and its salts,Free,Free
2908.92.00,00G,.,"4,6-dinitro-o-cresol (DNOC (ISO)) and its salts",Free,Free
2908.99.00,,,Other,Free,Free
,10F,.,"   Derivatives containing only sulpho groups, their salts and esters",,
,15G,.,   Trinitrophenol (picric acid),,
,29G,.,   Other,,
,,,"IV.- ETHERS, ALCOHOL PEROXIDES, ETHER PEROXIDES,",,
,,,"ACETAL AND HEMIACETAL PEROXIDES, KETONE PEROXIDES,",,
,,,"EPOXIDES WITH A THREE-MEMBERED RING, ACETALS AND",,
,,,"HEMIACETALS, AND THEIR HALOGENATED, SULPHONATED,",,
,,,NITRATED OR NITROSATED DERIVATIVES,,
29.09,,,"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol",,
,,,"peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone",,
,,,"peroxides (whether or not chemically defined), and their halogenated,",,
,,,"sulphonated, nitrated or nitrosated derivatives:",,
,,,"Acyclic ethers and their halogenated, sulphonated, nitrated or",,
,,,nitrosated derivatives:,,
2909.11.00,00A,l,Diethyl ether,Free,Free
2909.19.00,00H,.,Other,Free,Free
2909.20.00,00L,.,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated,",,
,,,"sulphonated, nitrated or nitrosated derivatives",Free,Free
± 2909.30.00,,,"Aromatic ethers and their halogenated, sulphonated, nitrated or",,
,,,nitrosated derivatives,Free,Free
,02L,.,   Decabromodiphenyl ether,,
,08K,.,   Other,,
,,,"Ether-alcohols and their halogenated, sulphonated, nitrated or",,
,,,nitrosated derivatives:,,
2909.41.00,00B,.,"2,2 ́-Oxydiethanol (diethylene glycol, digol)",Free,Free
2909.43.00,00A,.,Monobutyl ethers of ethylene glycol or of diethylene glycol,Free,Free
2909.44.00,,,Other monoalkylethers of ethylene glycol or of diethylene glycol,Free,Free
,10C,.,   Monomethyl ethers of ethylene glycol or of diethylene glycol,,
,19G,.,   Other,,
,,,"Ethers, ether-alcohols, ether-phenols, etc.continued",,
,,,"Ether-alcohols and their halogenated, sulphonated, etc.continued",,
2909.49.00,00J,.,Other,Free,Free
2909.50.00,00A,.,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated,",,
,,,nitrated or nitrosated derivatives,Free,Free
2909.60.00,10B,.," Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides,",,
,,,"ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated",,
,,,derivatives,Free,Free
29.1,,,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a",,
,,,"three-membered ring, and their halogenated, sulphonated, nitrated",,
,,,or nitrosated derivatives:,,
2910.10.00,00L,.,Oxirane (ethylene oxide),Free,Free
2910.20.00,00D,.,Methyloxirane (propylene oxide),Free,Free
2910.30.00,00H,.,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",Free,Free
2910.40.00,00A,.,"Dieldrin (ISO, INN)",Free,Free
2910.50.00,10B,.,Endrin (ISO),Free,Free
2910.90.00,11E,.,Other,Free,Free
29.11,,,,,
2911.00.00,10B,.,"Acetals and hemiacetals, whether or not with other oxygen function,",,
,,,"and their halogenated, sulphonated, nitrated or nitrosated derivatives",Free,Free
,,,V.- ALDEHYDE-FUNCTION COMPOUNDS,,
29.12,,,"Aldehydes, whether or not with other oxygen function; cyclic polymers",,
,,,of aldehydes; paraformaldehyde:,,
,,,Acyclic aldehydes without other oxygen function:,,
2912.11.00,00A,.,Methanal (formaldehyde),Free,Free
2912.12.00,00F,.,Ethanal (acetaldehyde),Free,Free
2912.19.00,,,Other,Free,Free
,10E,.,"   Butanal (butyraldehyde, normal isomer)",,
,15F,.,   Other,,
,,,Cyclic aldehydes without other oxygen function:,,
2912.21.00,00E,.,Benzaldehyde,Free,Free
2912.29.00,00A,.,Other,Free,Free
,,,"Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes",,
,,,with other oxygen function:,,
2912.41.00,00B,.,Vanillin (4-hydroxy-3-methoxybenzaldehyde),Free,Free
2912.42.00,00G,.,Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde),Free,Free
2912.49.00,,,Other,Free,Free
,01G,.,   Trioxymethylene,,
,05K,kg,"   2,5 Dimethoxy Benzaldehyde",,
,10F,.,   Aldehyde-alcohols,,
,29G,.,   Other,,
2912.50.00,00A,.,Cyclic polymers of aldehydes,Free,Free
2912.60.00,00E,.,Paraformaldehyde,Free,Free
29.13,,,,,
2913.00.00,00A,.,"Halogenated, sulphonated, nitrated or nitrosated derivatives of",,
,,,products of heading 29.12,Free,Free
,,,VI.- KETONE-FUNCTION COMPOUNDS AND,,
,,,QUINONE-FUNCTION COMPOUNDS,,
29.14,,,"Ketones and quinones, whether or not with other oxygen function, and",,
,,,"their halogenated, sulphonated, nitrated or nitrosated derivatives:",,
,,,Acyclic ketones without other oxygen function:,,
2914.11.00,10E,kg,Acetone,Free,Free
2914.12.00,00B,kg,Butanone (methyl ethyl ketone),Free,Free
2914.13.00,00G,kg,4-Methylpentan-2-one (methyl isobutyl ketone),Free,Free
2914.19.00,02L,kg,Other,Free,Free
,,,"Cyclanic, cyclenic or cycloterpenic ketones without other",,
,,,oxygen function:,,
2914.22.00,00F,.,Cyclohexanone and methylcyclohexanones,Free,Free
,,,"Ketones and quinones, whether or not with other, etc.continued",,
,,,"Cyclanic, cyclenic or cycloterpenic ketones without, etc.continued",,
2914.23.00,00L,.,Ionones and methylionones,Free,Free
2914.29.00,,,Other,Free,Free
,10E,kg,   Camphor,,
,19J,.,   Other,,
,,,Aromatic ketones without other oxygen function:,,
2914.31.00,00E,kg,Phenylacetone (phenylpropan-2-one),Free,Free
2914.39.00,,,Other,Free,Free
,01K,kg,   1-phenyl-1-propane (proplophenone),,
,09E,.,   Other,,
2914.40.00,,,Ketone-alcohols and ketone-aldehydes,Free,Free
,01B,.,  4-Hydroxy-4-methylpentan-2-one (diacetone alcohol),,
,09H,.,  Other,,
2914.50.00,00H,.,Ketone-phenols and ketones with other oxygen function,Free,Free
,,,Quinones:,,
2914.61.00,00F,.,Anthraquinone,Free,Free
2914.62.00,10H,.,Coenzyme Q10 (ubidecarenone (INN)),Free,Free
2914.69.00,10K,.,Other,Free,Free
,,,"Halogenated, sulphonated, nitrated or nitrosated derivatives:",,
2914.71.00,10G,.,Chlordecone (ISO),Free,Free
2914.79.00,10C,.,Other,Free,Free
,,,"VII.- CARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES,",,
,,,"PEROXIDES AND PEROXYACIDS AND THEIR HALOGENATED,",,
,,,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES",,
29.15,,,"Saturated acyclic monocarboxylic acids and their anhydrides, halides,",,
,,,"peroxides and peroxyacids; their halogenated, sulphonated, nitrated",,
,,,or nitrosated derivatives:,,
,,,"Formic acid, its salts and esters:",,
2915.11.00,00F,.,Formic acid,Free,Free
2915.12.00,00L,.,Salts of formic acid,Free,Free
2915.13.00,00E,.,Esters of formic acid,Free,Free
,,,Acetic acid and its salts; acetic anhydride:,,
2915.21.00,00K,.,Acetic acid,Free,Free
2915.24.00,00C,l,Acetic anhydride,Free,Free
2915.29.00,,,Other,Free,Free
,10C,.,   Sodium acetate,,
,15D,.,   Cobalt acetates,,
,19G,.,   Other,,
,,,Esters of acetic acid:,,
2915.31.00,00C,.,Ethyl acetate,Free,Free
2915.32.00,00H,.,Vinyl acetate,Free,Free
2915.33.00,00B,.,n-Butyl acetate,Free,Free
2915.36.00,10C,.,Dinoseb (ISO) acetate,Free,Free
2915.39.00,,,Other,Free,Free
,10G,.,   Isobutyl acetate,,
,15H,.,   2-Ethoxyethyl acetate,,
,19L,.,   Other,,
2915.40.00,00B,.,"Mono-, di- or trichloroacetic acids, their salts and esters",Free,Free
2915.50.00,00F,.,"Propionic acid, its salts and esters",Free,Free
2915.60.00,00K,.,"Butanoic acids, pentanoic acids, their salts and esters",Free,Free
2915.70.00,,,"Palmitic acid, stearic acid, their salts and esters",Free,Free
,,,  Metallic salts:,,
,01A,.,   Sodium and potassium,,
,09G,.,   Other,,
,19D,.,  Other,,
± 2915.90.00,,,Other,Free,Free
,10H,.,Sodium fluoroacetate (Compound 1080),,
,12D,.,Perfluorooctanoic acids and their salts,,
,20E,.,  Other,,
29.16,,,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic",,
,,,"acids, their anhydrides, halides, peroxides and peroxyacids; their",,
,,,"halogenated, sulphonated, nitrated or nitrosated derivatives:",,
,,,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides,",,
,,,"peroxides, peroxyacids and their derivatives:",,
2916.11.00,00D,.,Acrylic acid and its salts,Free,Free
2916.12.00,00J,.,Esters of acrylic acid,Free,Free
2916.13.00,00C,.,Methacrylic acid and its salts,Free,Free
2916.14.00,00H,.,Esters of methacrylic acid,Free,Free
2916.15.00,,,"Oleic, linoleic or linolenic acids, their salts and esters",Free,Free
,,,   Metallic salts of oleic and linoleic acids:,,
,01L,.,Sodium and potassium,,
,09F,.,Other,,
,19C,.,   Other,,
2916.16.00,00G,.,Binapacryl (ISO),Free,Free
2916.19.00,10H,.,Other,Free,Free
2916.20.00,00C,.,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their",,
,,,"anhydrides, halides, peroxides, peroxyacids and their derivatives",Free,Free
,,,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides,",,
,,,peroxyacids and their derivatives:,,
2916.31.00,05B,kg,"Benzoic acid, its salts and esters",Free,Free
2916.32.00,00F,.,Benzoyl peroxide and benzoyl chloride,Free,Free
2916.34.00,00E,kg,Phenylacetic acid and its salts,Free,Free
2916.39.00,,,Other,Free,Free
,11C,.,   Esters of phenylacetic acid,,
,19J,.,   Other,,
29.17,,,"Polycarboxylic acids, their anhydrides, halides, peroxides and",,
,,,"peroxyacids; their halogenated, sulphonated, nitrated or nitrosated",,
,,,derivatives:,,
,,,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides,",,
,,,peroxyacids and their derivatives:,,
2917.11.00,00B,kg,"Oxalic acid, its salts and esters",Free,Free
2917.12.00,00G,kg,"Adipic acid, its salts and esters",Free,Free
2917.13.00,00A,kg,"Azelaic acid, sebacic acid, their salts and esters",Free,Free
2917.14.00,00F,kg,Maleic anhydride,Free,Free
2917.19.00,00J,kg,Other,Free,Free
2917.20.00,00A,kg,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their",,
,,,"anhydrides, halides, peroxides, peroxyacids and their derivatives",Free,Free
,,,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides,",,
,,,peroxyacids and their derivatives:,,
2917.32.00,00D,kg,Dioctyl orthophthalates,Free,Free
2917.33.00,00J,kg,Dinonyl or didecyl orthophthalates,Free,Free
2917.34.00,,,Other esters of orthophthalic acid,Free,Free
,10L,kg,   Dibutyl orthophthalates,,
,15A,kg,   Other,,
2917.35.00,00H,kg,Phthalic anhydride,Free,Free
2917.36.00,00B,kg,Terephthalic acid and its salts,Free,Free
2917.37.00,00G,kg,Dimethyl terephthalate,Free,Free
2917.39.00,00F,kg,Other,Free,Free
29.18,,,Carboxylic acids with additional oxygen function and their,,
,,,"anhydrides, halides, peroxides and peroxyacids; their halogenated,",,
,,,"sulphonated, nitrated or nitrosated derivatives:",,
,,,Carboxylic acids with alcohol function but without other oxygen,,
,,,"function, their anhydrides, halides, peroxides, peroxyacids and their",,
,,,derivatives:,,
2918.11.00,10H,kg,"Lactic acid, its salts and esters",Free,Free
2918.12.00,00E,kg,Tartaric acid,Free,Free
2918.13.00,,,Salts and esters of tartaric acid,Free,Free
,01H,kg,   Cream of tartar (potassium bitartrate),,
,09C,kg,   Other,,
2918.14.00,10A,kg,Citric acid,Free,Free
2918.15.00,00J,kg,Salts and esters of citric acid,Free,Free
2918.16.00,00C,kg,"Gluconic acid, its salts and esters",Free,Free
2918.17.00,10E,kg,"2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)",Free,Free
2918.18.00,00B,kg,Chlorobenzilate (ISO),Free,Free
2918.19.00,,,Other,Free,Free
,11B,kg,"   Phenylglycolic acid (mandelic acid), its salts and esters",,
,13J,kg,"   Gamma-hydroxybutyric acid (GHB), its salts (other than sodium",,
,,,oxybate) and esters,,
,17A,kg,   Sodium oxybate,,
,39B,kg,   Other,,
,,,Carboxylic acids with phenol function but without other oxygen,,
,,,"function, their anhydrides, halides, peroxides, peroxyacids and their",,
,,,derivatives:,,
2918.21.00,00D,kg,Salicylic acid and its salts,Free,Free
2918.22.00,00J,kg,"O-Acetylsalicylic acid, its salts and esters",Free,Free
2918.23.00,00C,.,Other esters of salicylic acid and their salts,Free,Free
2918.29.00,00L,.,Other,Free,Free
2918.30.00,00C,.,Carboxylic acids with aldehyde or ketone function but without other,,
,,,"oxygen function, their anhydrides, halides, peroxides, peroxyacids and",,
,,,their derivatives,Free,Free
,,,Other:,,
2918.91.00,00K,kg,"2,4,5-T (ISO) (2,4,5-Trichlorophenoxyacetic acid), its salts and esters",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
2918.99,,,Other:,,
2918.99.01,,,"2-methyl-4-chlorophenoxyacetate acid, 2,4-dichlorophenoxyacetic",,
,,,"acid, 2-methyl-4-chlorophenoxybutyric acid,",,
,,,"2,4-dichlorophenoxybutyric acid; salts and esters of the foregoing",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10K,kg,"2-methyl-4-chlorophenoxyacetic acid, (MCPA) and salts and esters",,
,,,thereof,,
,15L,kg,"2,4-dichlorophenoxyacetic acid, and salts and esters thereof",,
,19C,kg,"2-methyl-4-chlorophenoxybutyric acid, and salts and esters thereof",,
,23A,kg,"2,4-dichlorophenoxybutyric acid, and salts and esters thereof",,
2918.99.09,00C,.,Other,Free,Free
,,,VIII.- ESTERS OF INORGANIC ACIDS OF NON-METALS AND,,
,,,"THEIR SALTS, AND THEIR HALOGENATED, SULPHONATED,",,
,,,NITRATED OR NITROSATED DERIVATIVES,,
29.19,,,"Phosphoric esters and their salts, including lactophosphates; their",,
,,,"halogenated, sulphonated, nitrated or nitrosated derivatives:",,
2919.10.00,00D,.,"Tris(2,3-dibromopropyl) phosphate",Free,Free
2919.90.00,00C,.,Other,Free,Free
29.2,,,Esters of other inorganic acids of non-metals (excluding esters of,,
,,,"hydrogen halides) and their salts; their halogenated, sulphonated,",,
,,,nitrated or nitrosated derivatives:,,
,,,Thiophosphoric esters (phosphorothioates) and their salts; their,,
,,,"halogenated, sulphonated, nitrated or nitrosated derivatives:",,
2920.11.00,00B,.,Parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),Free,Free
2920.19.00,00J,.,Other,Free,Free
,,,"Phosphite esters and their salts; their halogenated, sulphonated, nitrated",,
,,,or nitrosated derivatives:,,
2920.21.00,10C,kg,Dimethyl phosphite,Free,Free
2920.22.00,10H,kg,Diethyl phosphite,Free,Free
2920.23.00,10B,kg,Trimethyl phosphite,Free,Free
2920.24.00,10G,kg,Triethyl phosphite,Free,Free
2920.29.00,10K,kg,Other,Free,Free
2920.30.00,10B,kg,Endosulfan (ISO),Free,Free
2920.90.00,11B,kg,Other,Free,Free
,,,IX.- NITROGEN-FUNCTION COMPOUNDS,,
29.21,,,Amine-function compounds:,,
,,,Acyclic monoamines and their derivatives; salts thereof:,,
2921.11.00,00L,.,"Methylamine, di- or trimethylamine and their salts",Free,Free
2921.12.00,10B,kg,"2-(N,N-Dimethylamino)ethylchloride hydrochloride",Free,Free
2921.13.00,10G,kg,"2-(N,N-Diethylamino)ethylchloride hydrochloride",Free,Free
2921.14.00,10A,kg,"2-(N,N-Diisopropylamino)ethylchloride hydrochloride",Free,Free
S 2921.19.00,,,Other,Free,Free
,10D,.,   Diethylamine and its salts,,
,12L,kg,   Bis (2-chloroethyl) ethylamine,,
,14G,kg,   Chlormethine (INN) (bis(2-chloroethyl)methylamine),,
,16C,kg,   Trichlormethine (INN) (tris(2-chloroethyl)amine),,
,,,"   N,N-Dialkyl (methyl, ethyl, n-propyl or isopropyl) 2-chloroethylamines",,
,,,and their protonated salts:,,
,21K,kg,"N,N-Diethylaminoethyl-2-chloride",,
,27J,kg,"N,N-Diisopropyl-2-aminoethylchloride",,
,31G,kg,Other,,
,39B,.,   Other,,
,,,Acyclic polyamines and their derivatives; salts thereof:,,
2921.21.00,00D,.,Ethylenediamine and its salts,Free,Free
2921.22.00,00J,.,Hexamethylenediamine and its salts,Free,Free
2921.29.00,00L,.,Other,Free,Free
2921.30.00,00C,.,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their",,
,,,derivatives; salts thereof,Free,Free
,,,Aromatic monoamines and their derivatives; salts thereof:,,
2921.41.00,00A,.,Aniline and its salts,Free,Free
2921.42.00,,,Aniline derivatives and their salts,Free,Free
,01D,kg,   p-Fluoroaniline (4-fluorobenzenamine) and salts,,
,09K,.,   Other,,
2921.43.00,00L,.,Toluidines and their derivatives; salts thereof,Free,Free
2921.44.00,00E,.,Diphenylamine and its derivatives; salts thereof,Free,Free
2921.45.00,00K,.,"1-Naphthylamine (alpha-naphthylamine), 2-naphthylamine",,
,,,(beta-naphthylamine) and their derivatives; salts thereof,Free,Free
2921.46.00,00D,.,"Amfetamine (INN), benzfetamine (INN), dexamfetamine (INN),",,
,,,"etilamfetamine (INN), fencamfamin (INN), lefetamine (INN),",,
,,,"levamfetamine (INN), mefenorex (INN) and phentermine (INN);",,
,,,salts thereof,Free,Free
2921.49.10,00C,.,Other,Free,Free
,,,Aromatic polyamines and their derivatives; salts thereof:,,
2921.51.00,00E,.,"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives;",,
,,,salts thereof,Free,Free
2921.59.00,00A,.,Other,Free,Free
29.22,,,Oxygen-function amino-compounds:,,
,,,"Amino-alcohols, other than those containing more than one kind of",,
,,,"oxygen function, their ethers and esters; salts thereof:",,
2922.11.00,00J,.,Monoethanolamine and its salts,Free,Free
2922.12.00,00C,.,Diethanolamine and its salts,Free,Free
2922.14.00,10K,.,Dextropropoxyphene (INN) and its salts,Free,Free
2922.15.00,10D,.,Triethanolamine,Free,Free
2922.16.00,10J,kg,Diethanolammonium perfluorooctane sulphonate,Free,Free
2922.17.00,10C,kg,Methyldiethanolamine and ethyldiethanolamine,Free,Free
2922.18.00,10H,kg,"2-(N,N-Diisopropylamino)ethanol",Free,Free
2922.19.10,,,Other,Free,Free
,,,"  .N,N-Dialkyl (methyl, ethyl, n-propyl)-2-aminoethanols and their",,
,,,"protonated salts; protonated salts of N,N-Diisopropyl-2-aminoethanol",,
,20E,kg,"N,N-Dimethyl-2-aminoethanol and its protonated salts",,
,27B,kg,"N,N-Diethyl-2-aminoethanol and its protonated salts",,
,40K,kg,"Protonated salts of N,N-Diisopropyl-2-aminoethanol",,
,41H,kg,Other,,
,,.,   Salts of triethanolamine,,
,43D,.,   .Triethanolamine hydrochloride,,
,47G,.,Other,,
,49C,.,   Other,,
,,,"Amino-naphthols and other amino-phenols, other than those containing",,
,,,"more than one kind of oxygen function, their ethers and esters; salts",,
,,,thereof:,,
2922.21.00,00B,.,Aminohydroxynaphthalenesulphonic acids and their salts,Free,Free
2922.29.00,,,Other,Free,Free
,10F,.,"   Anisidines, dianisidines, phenetidines, and their salts",,
,19K,.,   Other,,
,,,"Amino-aldehydes, amino ketones and amino-quinones, other than",,
,,,"those containing more than one kind of oxygen function, salts thereof:",,
