Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
9105.11.90,,,Other,Free,Free
,01C,No.,Battery operated,,
,09J,No.,Other,,
9105.19.00,00B,No.,Other,Free,Free
,,,Wall clocks:,,
9105.21,,,Electrically operated:,,
9105.21.10,00E,No.,Operating by means of solar cells,Free,Free
9105.21.90,,,Other,Free,Free
,01G,No.,Battery operated,,
,09B,No.,Other,,
9105.29.00,00F,No.,Other,Free,Free
,,,Other:,,
9105.91,,,Electrically operated:,,
9105.91.10,00L,No.,Operating by means of solar cells,Free,Free
9105.91.90,,,Other,Free,Free
,01B,No.,Battery operated,,
,09H,No.,Other,,
9105.99.00,00A,No.,Other,Free,Free
91.06,,,"Time of day recording apparatus and apparatus for measuring,",,
,,,"recording or otherwise indicating intervals of time, with clock or",,
,,,"watch movement or with synchronous motor (for example,",,
,,,"time-registers, time-recorders):",,
9106.10.00,00K,.,Time-registers; time-recorders,Free,Free
9106.90.00,,,Other,Free,Free
,01G,.,Watchmen’s tell-tales,,
,10F,.,Parking meters,,
,19K,No.,Other,,
91.07,,,,,
9107.00.00,00D,No.,Time switches with clock or watch movement or with synchronous,,
,,,motor,Free,Free
91.08,,,"Watch movements, complete and assembled:",,
,,,Electrically operated:,,
9108.11.00,,,With mechanical display only or with a device to which a mechanical,,
,,,display can be incorporated,Free,Free
,,,Operating by means of solar cells:,,
,01J,No.,Measuring 33.8 mm or less,,
,05A,No.,Other,,
,09D,No.,Other,,
9108.12.00,,,With opto-electronic display only,Free,Free
,,,Operating by means of solar cells:,,
,01C,No.,Measuring 33.8 mm or less,,
,05F,No.,Other,,
,09J,No.,Other,,
9108.19.00,,,Other,Free,Free
,,,Operating by means of solar cells:,,
,01E,No.,Measuring 33.8 mm or less,,
,05H,No.,Other,,
,09L,No.,Other,,
9108.20.00,00K,No.,With automatic winding,Free,Free
9108.90.00,,,Other,Free,Free
,11L,No.,Measuring 33.8 mm or less,,
,19F,No.,Other,,
91.09,,,"Clock movements, complete and assembled:",,
9109.10.00,,,Electrically operated,Free Free,
,,,Of alarm clocks:,,
,10A,No.,Operating by means of solar cells,,
,15B,No.,Other,,
,,,Other:,,
,19E,No.,Operating by means of solar cells,,
,29B,No.,Other,,
9109.90.00,00C,No.,Other,Free Free,
91.1,,,"Complete watch or clock movements, unassembled or partly",,
,,,"assembled (movement sets); incomplete watch or clock movements,",,
,,,assembled; rough watch or clock movements:,,
,,,Of watches:,,
9110.11.00,00B,.,"Complete movements, unassembled or partly assembled (movement",,
,,,sets),Free Free,
9110.12.00,00G,.,"Incomplete movements, assembled",Free Free,
9110.19.00,00J,.,Rough movements,Free Free,
9110.90.00,00G,.,Other,Free Free,
91.11,,,Watch cases and parts thereof:,,
9111.10.00,00F,.,Cases of precious metal or of metal clad with precious metal,Free Free,
9111.20.00,00K,.,"Cases of base metal, whether or not gold- or silver-plated",Free Free,
9111.80.00,00A,.,Other cases,Free Free,
9111.90.00,00E,.,Parts,Free Free,
91.12,,,"Clock cases and cases of a similar type for other goods of this Chapter,",,
,,,and parts thereof:,,
9112.20.00,,,Cases,The rate applicable to,
,,,,the goods for which the cases,
,,,,have been designed,
,11C,.,Of metal,,
,19J,.,Other,,
9112.90.00,00C,.,Parts,The rate applicable to,
,,,,the goods for which the parts,
,,,,have been designed,
91.13,,,"Watch straps, watch bands and watch bracelets, and parts thereof:",,
9113.10.00,00B,.,Of precious metal or of metal clad with precious metal,Free Free,
9113.20.00,00F,.,"Of base metal, whether or not gold- or silver-plated",Free Free,
9113.90.00,00A,.,Other,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 3.5,
,,,,1/2025 3,
91.14,,,Other clock or watch parts:,,
9114.30.00,00H,.,Dials,Free Free,
9114.40.00,00A,.,Plates and bridges,Free Free,
9114.90.00,,,Other,Free Free,
,20D,.,Springs,,
,30A,.,Jewels,,
,40J,.,Other,,
92.01,,,"Pianos, including automatic pianos; harpsichords and other keyboard",,
,,,stringed instruments:,,
9201.10.00,00E,No.,Upright pianos,Free,Free
9201.20.00,00J,No.,Grand pianos,Free,Free
9201.90.00,00D,No.,Other,Free,Free
92.02,,,"Other string musical instruments (for example, guitars, violins, harps):",,
9202.10.00,00C,No.,Played with a bow,Free,Free
9202.90.00,,,Other,Free,Free
,01L,No.,Played by plucking,,
,09F,.,Other,,
92.05,,,"Wind musical instruments (for example, keyboard pipe organs,",,
,,,"accordions, clarinets, trumpets, bagpipes), other than fairground",,
,,,organs and mechanical street organs:,,
9205.10.00,00H,.,Brass-wind instruments,Free,Free
9205.90.00,,,Other,Free,Free
,,,Keyboard pipe organs; harmoniums and similar keyboard instruments,,
,,,with free metal reeds:,,
,10D,No.,Pipe organs,,
,13J,.,Other,,
,15E,.,Accordions and similar instruments,,
,17A,No.,Mouth organs,,
,19H,.,Other,,
92.06,,,,,
9206.00.00,00B,.,"Percussion musical instruments (for example, drums, xylophones,",,
,,,"cymbals, castanets, maracas)",Free,Free
92.07,,,"Musical instruments, the sound of which is produced, or must be",,
,,,"amplified, electrically (for example, organs, guitars, accordions):",,
9207.10.00,,,"Keyboard instruments, other than accordions",Free,Free
,,,Console organs:,,
,01B,No.,Electronic,,
,09H,No.,Other,,
,,,Other:,,
,,,Organs:,,
,11K,No.,Electronic,,
,19E,No.,Other,,
,21G,No.,Electronic keyboards,,
,29B,.,Other,,
9207.90.00,,,Other,Free,Free
,01A,No.,Guitars,,
,09G,.,Other,,
92.08,,,"Musical boxes, fairground organs, mechanical street organs,",,
,,,"mechanical singing birds, musical saws and other musical instruments",,
,,,not falling within any other heading of this Chapter; decoy calls of all,,
,,,"kinds; whistles, call horns and other mouth-blown sound signalling",,
,,,instruments:,,
9208.10.00,00B,No.,Musical boxes,Free,Free
9208.90.00,,,Other,Free,Free
,03F,No.,Decoy calls,,
,05B,No.,Whistles,,
,09E,No.,Other,,
92.09,,,"Parts (for example, mechanisms for musical boxes) and accessories",,
,,,"(for example, cards, discs and rolls for mechanical instruments) of",,
,,,"musical instruments; metronomes, tuning forks and pitch pipes of all",,
,,,kinds:,,
9209.30.00,00H,.,Musical instrument strings,Free,Free
,,,Other:,,
9209.91.00,00D,.,Parts and accessories for pianos,Free,Free
9209.92.00,00J,.,Parts and accessories for the musical instruments of heading 92.02,Free,Free
9209.94.00,,,Parts and accessories for the musical instruments of heading 92.07,Free,Free
,01F,.,Of console organs,,
,11C,.,Of guitars,,
,19J,.,Other,,
,,,"Parts (for example, mechanisms for musical, etc.—continued",,
,,,Other—continued,,
9209.99.00,,,Other,Free,Free
,10H,No.,"Metronomes, tuning forks and pitch pipes",,
,13B,.,Mechanisms for musical boxes,,
,,,"Parts and accessories for keyboard pipe organs, harmoniums and",,
,,,similar keyboard instruments with free metal reeds:,,
,15J,.,"Organ pipes and stop knobs; action work, player mechanism, and",,
,,,keys in frames or otherwise,,
,17E,.,Other,,
,29J,.,Other,,
