Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,1/2025 3
,15F,kg,Printed,,
,29F,kg,Other,,
,,,Of acrylic polymers:,,
3920.51,,,Of poly(methyl methacrylate):,,
3920.51.01,10F,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.51.09,10G,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.51.29,10H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.59,,,Other:,,
3920.59.01,10B,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.59.09,10C,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.59.29,10D,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters:",,
3920.61,,,Of polycarbonates:,,
3920.61.01,10K,kg,"Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,",,
,,,printed,Free,Free
3920.61.09,10L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Other plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,"Of polycarbonates, alkyd resins, polyallyl esters, etc.continued",,
3920.62,,,Of poly(ethylene terephthalate):,,
3920.62.01,10D,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3920.62.09,10E,kg,"Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,",,
,,,printed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.62.19,10L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3920.63,,,Of unsaturated polyesters:,,
3920.63.01,10J,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.63.09,10K,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.63.29,10L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3920.69,,,Of other polyesters:,,
3920.69.01,10F,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3920.69.09,10G,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.69.29,10H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of cellulose or its chemical derivatives:,,
3920.71.00,,,Of regenerated cellulose,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10G,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,,
,19L,kg,Other,,
3920.73.00,,,Of cellulose acetate,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10F,kg,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,,
,19K,kg,Other,,
,,,"Other plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,Of cellulose or its chemical derivativescontinued,,
3920.79,,,Of other cellulose derivatives:,,
3920.79.01,10K,kg,Of vulcanised fibre,Free,Free
3920.79.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10L,kg,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,,
,19D,kg,Other,,
,,,Of other plastics:,,
3920.91,,,Of poly(vinyl butyral):,,
3920.91.01,10L,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.91.09,10A,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.91.29,10B,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.92,,,Of polyamides:,,
3920.92.01,10E,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.92.09,10F,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.92.29,10G,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.93,,,Of amino-resins:,,
3920.93.01,10K,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.93.09,10L,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.93.29,10A,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Other plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,Of other plasticscontinued,,
3920.94.00,,,Of phenolic resins,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10H,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,,
,19A,kg,Other,,
3920.99,,,Of other plastics:,,
3920.99.01,10G,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width:,,
3920.99.11,10B,. .,Of fluoro-polymers,Free,Free
3920.99.19,10C,kg,Of other plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.99.39,10D,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
39.21,,,"Other plates, sheets, film, foil and strip, of plastics:",,
,,,Cellular:,,
3921.11,,,Of polymers of styrene:,,
3921.11.01,10K,kg,In blocks of regular geometric shape,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
3921.11.09,10L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3921.12.00,10H,kg,Of polymers of vinyl chloride,5,Free
,,,,,*See Below
,,,,,CA Free
3921.13,,,Of polyurethanes:,,
3921.13.01,10J,kg,In blocks of regular geometric shape,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
3921.13.09,10K,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3921.14.00,10G,kg,Of regenerated cellulose,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3921.19,,,Of other plastics:,,
3921.19.01,10F,kg,In blocks of regular geometric shape,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Other plates, sheets, film, foil and strip, of plasticscontinued",,
,,,Cellularcontinued,,
,,,Of other plasticscontinued,,
3921.19.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10G,kg,Of polymers of ethylene,,
,15H,kg,Of polyesters,,
,29H,kg,Of other plastics,,
3921.9,,,Other:,,
3921.90.01,,,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,kg,Of chemical derivatives of cellulose,,
,09L,kg,Of other plastics,,
,,,Other:,,
3921.90.11,00B,kg,Laminated fibre reinforced sheets,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3921.90.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm:,,
,01A,m2,Of chemical derivatives of cellulose,,
,09G,m2,Of other plastics,,
,,,Reinforced or supported with textile fabrics:,,
,11J,kg,Of chemical derivatives of cellulose,,
,19D,kg,Of other plastics,,
,,,Of a thickness not exceeding 1 mm and exceeding 20 cm in width:,,
,21F,m2,Of chemical derivatives of cellulose,,
,29A,m2,Of other plastics,,
,,,Other:,,
,31C,kg,Of chemical derivatives of cellulose,,
,39J,kg,Of other plastics,,
39.22,,,"Baths, shower-baths, sinks, wash-basins, bidets, lavatory pans, seats",,
,,,"and covers, flushing cisterns and similar sanitary ware, of plastics:",,
3922.10.00,,,"Baths, shower-baths, sinks and wash-basins",5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,RCEP 3.5
,,,,,1/2025 3
,11E,No.,Baths (including shower-baths),,
,14K,No.,Wash-basins,,
,19L,No.,Sinks,,
3922.20.00,00C,No.,Lavatory seats and covers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3922.9,,,Other:,,
3922.90.01,00E,No.,Urinals,Free,Free
3922.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,No.,Shower cabinets,,
,05G,No.,Shower bases,,
,08A,No.,Other,,
39.23,,,"Articles for the conveyance or packing of goods, of plastics; stoppers,",,
,,,"lids, caps and other closures, of plastics:",,
3923.1,,,"Boxes, cases, crates and similar articles:",,
,,,Not exceeding 5 litres capacity:,,
3923.10.01,,,Nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01B,Hd,250 ml and under,,
,09H,Hd,Other,,
,,,Non-nestable:,,
 3923.10.05,,,"Boxes, cases, crates and similar articles of plastic, specially shaped",,
,,,"or fitted for the conveyance or packing of semiconductor wafers,",,
,,,masks or reticles,Free,Free
,10G,Hd,250 ml and under,,
,19L,Hd,Other,,
3923.10.07,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10K,Hd,250 ml and under,,
,19C,Hd,Other,,
,,,Exceeding 5 litres capacity:,,
3923.10.11,00K,Hd,Nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Non-nestable:,,
 3923.10.25,00L,Hd,"Boxes, cases, crates and similar articles of plastic, specially shaped",,
,,,"or fitted for the conveyance or packing of semiconductor wafers,",,
,,,masks or reticles,Free,Free
3923.10.29,00F,Hd,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Sacks and bags (including cones):,,
3923.21,,,Of polymers of ethylene:,,
3923.21.01,00B,. .,"Bags made of sheeting of plastics, whether or not printed, with",,
,,,"handles, not designed for prolonged use",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
3923.21.15,00C,kg,Printed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3923.21.28,00H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3923.29,,,Of other plastics:,,
3923.29.01,00J,. .,"Bags made of sheeting of plastics, whether or not printed, with",,
,,,"handles, not designed for prolonged use",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Articles for the conveyance or packing of goods, etc.continued",,
,,,Sacks and bags (including cones)continued,,
,,,Of other plasticscontinued,,
,,,Other:,,
3923.29.15,00K,kg,Printed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3923.29.28,00D,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3923.30.00,,,"Carboys, bottles, flasks and similar articles",5,Free
,,,,,*See Below
,,,,,CA Free
,,,Not exceeding 5 litres capacity:,,
,01C,Hd,250 ml and under,,
,09J,Hd,Other,,
,19F,Hd,Exceeding 5 litres capacity,,
3923.40.00,,,"Spools, cops, bobbins and similar supports",5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Spools, reels and similar supports designed for use with the goods of",,
,,,Chapters 85 and 90:,,
,01G,. .,For photographic and cinematographic film,,
,09B,. .,C Zero cassettes,,
,19K,. .,Other,,
,29G,kg,Other,,
3923.50.00,00B,Hd,"Stoppers, lids, caps and other closures",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3923.9,,,Other:,,
3923.90.01,00C,Hd,Collapsible tubes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3923.90.05,00J,No.,Chilly bins,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
,,,Not exceeding 5 litres capacity:,,
3923.90.12,,,Nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01C,Hd,250 ml and under,,
,09J,Hd,Other,,
3923.90.18,,,Non-nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,Hd,250 ml and under,,
,09G,Hd,Other,,
,,,Exceeding 5 litres capacity:,,
3923.90.22,00L,Hd,Nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Articles for the conveyance or packing of goods, etc.continued",,
,,,Othercontinued,,
,,,Othercontinued,,
,,,Exceeding 5 litres capacitycontinued,,
3923.90.28,00J,Hd,Non-nestable,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
39.24,,,"Tableware, kitchenware, other household articles and hygienic or toilet",,
,,,"articles, of plastics:",,
3924.1,,,Tableware and kitchenware:,,
3924.10.01,,,Chopsticks; handles for cutlery,Free,Free
,01L,kg,Chopsticks,,
,09F,. .,Handles for cutlery,,
3924.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01A,kg,"Breakfast, dinner, tea and coffee sets; cups, mugs, saucers, plates and",,
,,,dishes,,
,09G,kg,"Knives, forks, spoons and similar utensils",,
,19D,kg,Other,,
3924.9,,,Other:,,
3924.90.01,00A,. .,Toilet articles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3924.90.09,,,Other household articles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10K,No.,Poly(vinyl chloride) hot-water bottles,,
,19C,kg,Other,,
39.25,,,"Builders’ ware of plastics, not elsewhere specified or included:",,
3925.10.00,00D,. .,"Reservoirs, tanks, vats and similar containers, of a capacity exceeding",,
,,,300 l,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3925.20.00,,,"Doors, windows and their frames and thresholds for doors",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01F,No.,Doors,,
,03B,No.,Door frames and their thresholds,,
,05J,No.,Windows and their frames,,
3925.3,,,"Shutters, blinds (including Venetian blinds) and similar articles and parts",,
,,,thereof:,,
3925.30.01,00H,. .,Sunblinds (other than Venetian blinds),5,Free
,,,,,*See Below
,,,,,CA 4.5
,,,,,RCEP 3.5
,,,,,1/2025 3
3925.30.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,. .,Venetian blinds,,
,09B,. .,Other,,
3925.90.00,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
39.26,,,Other articles of plastics and articles of other materials of headings,,
,,,39.01 to 39.14:,,
3926.1,,,Office or school supplies:,,
3926.10.10,00H,. .,Electronic stencils; erasers,Free,Free
3926.10.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Binders (loose-leaf type):,,
,01K,kg,Ring,,
,09E,kg,Other,,
,19B,kg,Other,,
3926.2,,,"Articles of apparel and clothing accessories (including gloves, mittens",,
,,,and mitts):,,
3926.20.01,00B,. .,"Braces, suspenders, garters, belts and the like",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3926.20.11,,,"Gloves, mittens and mitts",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Gloves:,,
,03B,pr,Football goalkeepers,,
,,,Cricket:,,
,04L,pr,Batting,,
,06G,pr,Wicket keeping,,
,08C,pr,Other,,
,19J,pr,.Mittens and mitts,,
3926.20.23,00F,No.,Coats and jackets,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
3926.20.32,00E,No.,Trousers and leggings,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
3926.20.42,00L,No.,Combination garments of the one piece trouser/jacket type,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
3926.20.55,10B,pr.,Shoulder pads,10,Free
,,,,,*See Below
,,,,,CA Free
3926.20.62,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,02H,No.,Aprons,,
,12E,No.,Pilches,,
,29K,No.,Other,,
3926.30.00,00K,. .,"Fittings for furniture, coachwork or the like",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3926.4,,,Statuettes and other ornamental articles:,,
3926.40.01,00K,. .,Nylon figurines,Free,Free
3926.40.09,00L,. .,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Other articles of plastics and articles of other, etc.continued",,
3926.9,,,Other:,,
3926.90.01,00H,. .,"Tarpaulins, awnings and camping goods",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
3926.90.09,00J,kg,"Washers, gaskets, jointings, seals and similar packings",Free,Free
3926.90.11,00C,kg,"Laboratory, hygienic and pharmaceutical ware, whether or not",,
,,,graduated or calibrated,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3926.90.19,00D,kg,Tubes and rods suited for the manufacture of fishing rods,5,Free
,,,,,*See Below
,,,,,RCEP 5
,,,,,1/2025 5
3926.90.21,,,"Clips, tags, rings and the like for the identification of animals, birds or",,
,,,fish,Free,Free
,02E,Hd,Ear tags,,
,19K,Hd,Other,,
3926.90.29,00K,. .,"Artificial eyes, other than those for human use; beads, not mounted, set",,
,,,or strung; sequins,Free,Free
3926.90.31,00D,. .,Contraceptives,Free,Free
3926.90.39,00E,. .,Crochet hooks; embroidery hoops; thimbles,Free,Free
3926.90.41,00K,. .,Hammers; striking faces for soft-faced hammers,Free,Free
3926.90.49,00L,. .,Lifesaving resuscitation tubes,Free,Free
3926.90.51,00E,. .,Non-mechanical fans and hand screens,Free,Free
3926.90.61,00L,. .,"Profile shapes and articles of rectangular shape, worked beyond the",,
,,,stage of being merely surface-worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3926.90.69,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Bags, disposable:",,
,09E,Hd,"Blood, enema, saline and urine",,
,19B,Hd,Other,,
,22B,. .,"Pneumatic or water mattresses, pillows or cushions",,
,29K,. .,Contact lens blanks,,
,41J,No.,Ladders,,
,79F,. .,Other,,
40.01,,,"Natural rubber, balata, gutta-percha, guayule, chicle and similar",,
,,,"natural gums, in primary forms or in plates, sheets or strip:",,
4001.10.00,,,"Natural rubber latex, whether or not pre-vulcanised",Free,Free
,01C,kg,Thermosensitive and electro-positive latex,,
,09J,kg,Other,,
,,,Natural rubber in other forms:,,
4001.21.00,00C,kg,Smoked sheets,Free,Free
4001.22.00,00H,kg,Technically specified natural rubber (TSNR),Free,Free
4001.29,,,Other:,,
4001.29.01,00F,kg,Creped,Free,Free
,,,Other:,,
4001.29.11,00A,kg,Uncompounded,Free,Free
4001.29.19,00B,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
4001.3,,,"Balata, gutta-percha, guayule, chicle and similar natural gums:",,
4001.30.01,00J,kg,Uncompounded,Free,Free
4001.30.09,00K,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
40.02,,,"Synthetic rubber and factice derived from oils, in primary forms or in",,
,,,"plates, sheets or strip; mixtures of any product of heading 40.01 with",,
,,,"any product of this heading, in primary forms or in plates, sheets or",,
,,,strip:,,
,,,Styrene-butadiene rubber (SBR); carboxylated styrene-butadiene rubber,,
,,,(XSBR):,,
4002.11.00,,,Latex,Free,Free
,01F,kg,Styrene-butadiene (SBR),,
,09A,kg,Carboxylated styrene-butadiene (XSBR),,
4002.19,,,Other:,,
4002.19.01,00L,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
4002.19.09,,,Other,Free,Free
,01K,kg,Styrene-butadiene (SBR),,
,09E,kg,Other,,
4002.2,,,Butadiene rubber (BR):,,
4002.20.01,00C,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
4002.20.09,,,Other,Free,Free
,01B,kg,Pre-vulcanised,,
,09H,kg,Other,,
,,,Isobutene-isoprene (butyl) rubber (IIR); halo-isobutene-isoprene rubber,,
,,,(CIIR or BIIR):,,
4002.31,,,Isobutene-isoprene (butyl) rubber (IIR):,,
4002.31.01,00A,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CAFree
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
4002.31.09,00B,kg,Other,Free,Free
,,,"Synthetic rubber and factice derived from oils, etc.continued",,
,,,"Isobutene-isoprene (butyl) rubber (IIR), etc.continued",,
4002.39,,,Other:,,
4002.39.01,00H,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
4002.39.09,00J,kg,Other,Free,Free
,,,Chloroprene (chlorobutadiene) rubber (CR):,,
4002.41.00,00J,kg,Latex,Free,Free
4002.49,,,Other:,,
4002.49.01,00A,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
4002.49.09,00B,kg,Other,Free,Free
,,,Acrylonitrile-butadiene rubber (NBR):,,
4002.51.00,00B,kg,Latex,Free,Free
4002.59,,,Other:,,
4002.59.01,00E,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
4002.59.09,00F,kg,Other,Free,Free
4002.6,,,Isoprene rubber (IR):,,
4002.60.01,00H,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
4002.60.09,00J,kg,Other,Free,Free
4002.7,,,Ethylene-propylene-non-conjugated diene rubber (EPDM):,,
4002.70.01,00A,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
4002.70.09,00B,kg,Other,Free,Free
4002.8,,,Mixtures of any product of heading 40.01 with any product of this,,
,,,heading:,,
4002.80.01,00E,kg,Natural rubber latex with synthetic rubber latex,Free,Free
4002.80.09,00F,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,Other:,,
4002.91.00,00G,kg,Latex,Free,Free
4002.99,,,Other:,,
4002.99.01,00K,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
4002.99.09,,,Other,Free,Free
,01J,kg,Factice,,
,09D,kg,Other,,
40.03,,,,,
4003.00.00,00H,kg,"Reclaimed rubber in primary forms or in plates, sheets or strip",Free,Free
40.04,,,,,
4004.00.00,00F,kg,"Waste, parings and scrap of rubber (other than hard rubber) and",,
,,,powders and granules obtained therefrom,Free,Free
40.05,,,"Compounded rubber, unvulcanised, in primary forms or in plates,",,
,,,sheets or strip:,,
4005.1,,,Compounded with carbon black or silica:,,
4005.10.01,00D,. .,Solutions and dispersions,5,Free
,,,,,*See Below
,,,,,CA Free
4005.10.09,00E,kg,"Balata, gutta-percha and factice",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
4005.10.11,00K,kg,"Plates, sheets or strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
4005.10.19,00L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
4005.20.00,00A,. .,Solutions; dispersions other than those of subheading 4005.10,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
4005.91.00,00A,kg,"Plates, sheets and strip",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
4005.99,,,Other:,,
4005.99.01,00D,kg,Natural rubber other than latex,5,Free
,,,,,*See Below
,,,,,CAFree
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
4005.99.09,,,Other,Free,Free
,01C,kg,Compounded synthetic rubber,,
,19F,kg,Other,,
40.06,,,"Other forms (for example, rods, tubes and profile shapes) and articles",,
,,,"(for example, discs and rings), of unvulcanised rubber:",,
4006.1,,,“Camel-back” strips for retreading rubber tyres:,,
4006.10.01,00B,. .,Of natural gums,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
